ts,bid,ask,bid_size,ask_size
2020-01-01 00:29:12+00:00,99.7384351796678,99.77728727548079,141,132
2020-01-01 00:29:15+00:00,99.74506519201934,99.7979415734436,100,215
2020-01-01 00:29:16+00:00,99.74058564920011,99.77455435188037,72,270
2020-01-01 00:29:18+00:00,99.72970605087382,99.75332988011833,121,224
2020-01-01 00:29:21+00:00,99.7280585417389,99.74830123467049,244,190
2020-01-01 00:29:23+00:00,99.74391234425578,99.76849655553387,280,140
2020-01-01 00:29:24+00:00,99.74998432937787,99.77113968980095,88,183
2020-01-01 00:29:26+00:00,99.76122211315283,99.78300947140903,176,138
2020-01-01 00:29:29+00:00,99.77781175066137,99.80531563095794,192,140
2020-01-01 00:29:31+00:00,99.7725736260168,99.80280670572844,72,115
2020-01-01 00:29:32+00:00,99.78960783096056,99.81474186541777,138,152
2020-01-01 00:29:34+00:00,99.79538304112836,99.82289862573285,116,273
2020-01-01 00:29:36+00:00,99.8012686630541,99.85749177130215,273,270
2020-01-01 00:29:38+00:00,99.80811118479792,99.86473062999019,114,63
2020-01-01 00:29:41+00:00,99.85722939137969,99.87863691667224,238,156
2020-01-01 00:29:43+00:00,99.8516328056115,99.88189038554131,217,271
2020-01-01 00:29:44+00:00,99.85654729695486,99.8845157167128,204,182
2020-01-01 00:29:46+00:00,99.84468365371515,99.87628811383499,95,60
2020-01-01 00:29:48+00:00,99.85808919514766,99.88246298978073,179,169
2020-01-01 00:29:50+00:00,99.86207081272767,99.88933506051413,107,224
2020-01-01 00:29:53+00:00,99.82751575196446,99.85902582584811,288,282
2020-01-01 00:29:55+00:00,99.79888802424303,99.83379122772648,78,87
2020-01-01 00:29:57+00:00,99.77556300945153,99.82124299221621,185,144
2020-01-01 00:29:59+00:00,99.76999914759138,99.80515108675284,262,53
2020-01-01 00:30:01+00:00,99.79008598567489,99.83604465603938,131,187
2020-01-01 00:30:03+00:00,99.80153520585476,99.82185610267705,153,226
2020-01-01 00:30:04+00:00,99.79543613315387,99.8248399999781,146,239
2020-01-01 00:30:07+00:00,99.7955043002794,99.8384439152973,268,236
2020-01-01 00:30:09+00:00,99.80778644640242,99.83579698173929,149,113
2020-01-01 00:30:10+00:00,99.8210984576424,99.85815899916192,283,197
2020-01-01 00:30:13+00:00,99.81757250175366,99.85717823807278,181,66
2020-01-01 00:30:15+00:00,99.81603958475692,99.83890138684193,82,57
2020-01-01 00:30:17+00:00,99.81461066251667,99.85474689806956,218,76
2020-01-01 00:30:18+00:00,99.83659298963637,99.86554350518527,176,211
2020-01-01 00:30:21+00:00,99.83650347647128,99.86948598272298,111,160
2020-01-01 00:30:22+00:00,99.81632115886153,99.86901709682665,134,282
2020-01-01 00:30:24+00:00,99.82982136461915,99.86322610523935,282,212
2020-01-01 00:30:26+00:00,99.82537257835138,99.8602862690032,256,139
2020-01-01 00:30:29+00:00,99.80834067047626,99.85368995789231,107,277
2020-01-01 00:30:30+00:00,99.83089743473266,99.8665269970798,252,242
2020-01-01 00:30:32+00:00,99.81900122532865,99.85705219624676,70,255
2020-01-01 00:30:35+00:00,99.80981325429602,99.85094980835964,118,114
2020-01-01 00:30:37+00:00,99.79234453044374,99.83634685145232,264,92
2020-01-01 00:30:39+00:00,99.7989263834838,99.82247329172469,222,52
2020-01-01 00:30:41+00:00,99.80299188776746,99.8411131208305,213,178
2020-01-01 00:30:43+00:00,99.79405504999363,99.81554896424689,245,58
2020-01-01 00:30:45+00:00,99.80060246828941,99.82083442542296,119,135
2020-01-01 00:30:47+00:00,99.79330885621812,99.82233602836095,264,229
2020-01-01 00:30:48+00:00,99.7809406156259,99.81033327633074,241,146
2020-01-01 00:30:50+00:00,99.82369286083305,99.846802228479,148,118
2020-01-01 00:30:52+00:00,99.8037929405347,99.87142397942638,147,58
2020-01-01 00:30:54+00:00,99.82572473407521,99.8598510707846,171,87
2020-01-01 00:30:57+00:00,99.78818901509086,99.84883255949009,221,236
2020-01-01 00:30:58+00:00,99.83883910170101,99.87557548582595,55,241
2020-01-01 00:31:00+00:00,99.8383932814554,99.88500317897892,58,96
2020-01-01 00:31:02+00:00,99.84940479869962,99.88234521619657,65,79
2020-01-01 00:31:04+00:00,99.86520519331566,99.90319070678942,130,74
2020-01-01 00:31:06+00:00,99.86671280723212,99.89970062783374,262,95
2020-01-01 00:31:09+00:00,99.87414064397352,99.89548877309618,244,105
2020-01-01 00:31:11+00:00,99.8474708127157,99.88570615483579,92,140
2020-01-01 00:31:12+00:00,99.84168553969506,99.87570977966679,246,107
2020-01-01 00:31:14+00:00,99.83790646283549,99.86380752720393,215,288
2020-01-01 00:31:17+00:00,99.84859183562087,99.88167558038198,260,63
2020-01-01 00:31:19+00:00,99.87469452796614,99.90340037937418,57,172
2020-01-01 00:31:20+00:00,99.84870835528993,99.89525066074056,124,196
2020-01-01 00:31:22+00:00,99.86948608222026,99.90420278673263,133,103
2020-01-01 00:31:25+00:00,99.88801651127163,99.9081020778848,256,243
2020-01-01 00:31:27+00:00,99.88506205593781,99.91525270071286,91,188
2020-01-01 00:31:28+00:00,99.89001955028236,99.910085148602,189,182
2020-01-01 00:31:31+00:00,99.89441391869106,99.91561166359467,283,140
2020-01-01 00:31:32+00:00,99.88422570259952,99.92161802178138,144,121
2020-01-01 00:31:34+00:00,99.90512896684963,99.96116536926773,276,192
2020-01-01 00:31:37+00:00,99.87969976126647,99.9463367428553,130,270
2020-01-01 00:31:39+00:00,99.89494845891673,99.93773701607253,267,158
2020-01-01 00:31:41+00:00,99.91722015161423,99.95143576424809,67,298
2020-01-01 00:31:43+00:00,99.92499008753298,99.96418050587091,224,283
2020-01-01 00:31:45+00:00,99.92492188259988,99.97259790720008,205,90
2020-01-01 00:31:46+00:00,99.9446568463673,99.99113069575613,215,222
2020-01-01 00:31:49+00:00,99.9596641078848,99.99611596254536,162,248
2020-01-01 00:31:50+00:00,99.97459358062298,100.02457549170259,296,213
2020-01-01 00:31:53+00:00,100.00184254195233,100.03015800714448,199,260
2020-01-01 00:31:54+00:00,100.00487182695102,100.03546761707867,292,62
2020-01-01 00:31:57+00:00,100.00924308608045,100.04244494440398,123,100
2020-01-01 00:31:58+00:00,100.02023842383926,100.05008241606993,265,212
2020-01-01 00:32:00+00:00,100.00474404717137,100.02808961678782,271,70
2020-01-01 00:32:03+00:00,99.99472254904164,100.03458067817455,241,277
2020-01-01 00:32:04+00:00,100.01780613850669,100.03938980757617,167,288
2020-01-01 00:32:06+00:00,100.01302171641959,100.03652913560663,249,281
2020-01-01 00:32:08+00:00,100.004840425191,100.0534947030544,181,126
2020-01-01 00:32:11+00:00,100.01176334223892,100.05035345463348,144,196
2020-01-01 00:32:12+00:00,100.00520295859894,100.06715240466266,50,176
2020-01-01 00:32:14+00:00,100.00859946092376,100.03311388342848,298,141
2020-01-01 00:32:16+00:00,100.00289359152757,100.04418966173387,109,95
2020-01-01 00:32:18+00:00,100.01544496610897,100.05914619642088,182,298
2020-01-01 00:32:20+00:00,99.99283641407692,100.02717579578288,156,78
2020-01-01 00:32:22+00:00,99.95555485138698,99.99683008113615,180,256
2020-01-01 00:32:24+00:00,99.92881516174337,100.01702447872144,81,183
2020-01-01 00:32:26+00:00,99.95949986001523,99.98791756234243,152,192
2020-01-01 00:32:28+00:00,99.96736292762623,99.9903802768213,81,166
2020-01-01 00:32:31+00:00,99.97617050332157,100.00988364564877,230,157
2020-01-01 00:32:33+00:00,99.95663898082653,100.00266071624343,251,292
2020-01-01 00:32:35+00:00,99.96683927370714,100.003602243979,132,67
2020-01-01 00:32:37+00:00,99.97596865306356,100.0169990470496,155,76
2020-01-01 00:32:38+00:00,99.9894209669347,100.02121386099016,119,114
2020-01-01 00:32:40+00:00,99.9665345293238,100.01862694009502,199,74
2020-01-01 00:32:43+00:00,99.9683839193811,99.99663124363755,75,110
2020-01-01 00:32:44+00:00,99.95879305918743,100.00307542972735,245,171
2020-01-01 00:32:47+00:00,99.95714566056105,100.01735807016246,139,124
2020-01-01 00:32:49+00:00,99.9699796036194,100.00573574602673,223,197
2020-01-01 00:32:51+00:00,99.9414434371813,100.00203744883453,169,132
2020-01-01 00:32:53+00:00,99.97075186411412,100.00623134483216,269,247
2020-01-01 00:32:54+00:00,99.99892558775623,100.02006967973112,257,283
2020-01-01 00:32:56+00:00,100.02185168541536,100.06127826231656,127,191
2020-01-01 00:32:59+00:00,100.02407055704317,100.0470125751305,138,129
2020-01-01 00:33:01+00:00,100.02090278348703,100.04747055637554,102,72
2020-01-01 00:33:02+00:00,100.03069831585107,100.05478923080987,75,245
2020-01-01 00:33:05+00:00,99.99233718626212,100.05460821396932,284,128
2020-01-01 00:33:06+00:00,99.99135002837944,100.02709479457074,217,272
2020-01-01 00:33:08+00:00,99.98182238017911,100.00244608890084,110,254
2020-01-01 00:33:11+00:00,99.98642151157713,100.02936876805111,108,74
2020-01-01 00:33:13+00:00,100.0033363609157,100.02582848161471,180,223
2020-01-01 00:33:15+00:00,99.98532049280827,100.02574164483273,122,172
2020-01-01 00:33:16+00:00,99.95583374961144,100.01284016254486,212,88
2020-01-01 00:33:18+00:00,99.96661376972435,99.98837950383202,93,189
2020-01-01 00:33:21+00:00,99.9769354232216,100.01338435680852,261,237
2020-01-01 00:33:23+00:00,99.97958133905351,100.01242736273105,232,71
2020-01-01 00:33:24+00:00,100.00081099496084,100.02402131531228,108,214
2020-01-01 00:33:27+00:00,99.98029015246473,100.0438668129174,149,203
2020-01-01 00:33:29+00:00,100.02144845553939,100.04789106183914,165,130
2020-01-01 00:33:30+00:00,100.01595451878781,100.03926251079055,111,117
2020-01-01 00:33:33+00:00,100.00258877631644,100.047368727619,237,289
2020-01-01 00:33:34+00:00,100.01518037470119,100.0371938623938,81,238
2020-01-01 00:33:37+00:00,99.9939202741692,100.03776475274029,258,148
2020-01-01 00:33:39+00:00,99.99057303951263,100.03347376431624,254,77
2020-01-01 00:33:40+00:00,99.98897714485989,100.02740958668997,63,106
2020-01-01 00:33:42+00:00,99.96942820495016,100.02375064811167,157,154
2020-01-01 00:33:44+00:00,99.99012487960415,100.04459392977462,255,285
2020-01-01 00:33:46+00:00,100.01252587564724,100.03380772123438,158,143
2020-01-01 00:33:48+00:00,99.98692016765602,100.03033117906176,213,236
2020-01-01 00:33:51+00:00,99.98481258496662,100.0055838943139,273,141
2020-01-01 00:33:52+00:00,99.98003581668507,100.0110369147938,190,133
2020-01-01 00:33:55+00:00,99.95519871135687,100.00843010974913,144,239
2020-01-01 00:33:56+00:00,99.98146350753527,100.02212140908648,257,208
2020-01-01 00:33:59+00:00,99.99951895889428,100.03389145869939,259,83
2020-01-01 00:34:01+00:00,99.99963334306119,100.0241378658751,207,67
2020-01-01 00:34:02+00:00,100.01564446193389,100.03868238150237,254,150
2020-01-01 00:34:04+00:00,100.00167707486126,100.03053646431148,174,250
2020-01-01 00:34:06+00:00,100.00054701353422,100.03062036786851,95,162
2020-01-01 00:34:09+00:00,99.99401793853266,100.04090503249071,115,51
2020-01-01 00:34:11+00:00,99.95873861425954,100.01739828215844,59,291
2020-01-01 00:34:12+00:00,99.98196334115418,100.01037314994518,172,123
2020-01-01 00:34:15+00:00,99.98975727968323,100.02421422051069,102,51
2020-01-01 00:34:17+00:00,99.97923392989783,100.01541402697968,141,284
2020-01-01 00:34:18+00:00,100.00753927013692,100.03315428600179,115,160
2020-01-01 00:34:21+00:00,100.00348473627176,100.04322792524167,145,58
2020-01-01 00:34:23+00:00,100.00604456256428,100.02680408274449,238,204
2020-01-01 00:34:24+00:00,100.0294927898815,100.0563639285778,170,221
2020-01-01 00:34:27+00:00,100.03216055770743,100.08480576492933,210,88
2020-01-01 00:34:29+00:00,100.04011800474328,100.07084844083269,268,172
2020-01-01 00:34:31+00:00,100.06032689176313,100.11106889237972,233,94
2020-01-01 00:34:33+00:00,100.10270923890955,100.12746984880486,105,164
2020-01-01 00:34:34+00:00,100.09660419600108,100.12867457021348,206,223
2020-01-01 00:34:37+00:00,100.11451954972792,100.13612802728453,262,253
2020-01-01 00:34:38+00:00,100.14395950684437,100.17114483885217,152,102
2020-01-01 00:34:41+00:00,100.10598206689279,100.12989630241763,267,172
2020-01-01 00:34:42+00:00,100.12684406473767,100.15844675242627,86,53
2020-01-01 00:34:44+00:00,100.11346271240303,100.15574007143984,68,285
2020-01-01 00:34:46+00:00,100.09854518140358,100.12938255224284,149,65
2020-01-01 00:34:49+00:00,100.12347646631271,100.15317148070666,248,146
2020-01-01 00:34:51+00:00,100.09759291245526,100.15899963010001,99,67
2020-01-01 00:34:52+00:00,100.08900181064192,100.11181919318841,103,135
2020-01-01 00:34:55+00:00,100.09455389296053,100.13011070777819,180,176
2020-01-01 00:34:57+00:00,100.06198996364708,100.11626196056318,205,147
2020-01-01 00:34:58+00:00,100.07678647554556,100.10757761033696,255,81
2020-01-01 00:35:01+00:00,100.07569623763723,100.09968914930991,145,118
2020-01-01 00:35:03+00:00,100.07817488143165,100.10771341871158,97,134
2020-01-01 00:35:04+00:00,100.0699476002844,100.11165754034639,51,260
2020-01-01 00:35:06+00:00,100.05945144104135,100.0865926117666,144,287
2020-01-01 00:35:08+00:00,100.05259746931422,100.08554478616047,124,221
2020-01-01 00:35:10+00:00,100.05933638621863,100.07997745904538,58,132
2020-01-01 00:35:12+00:00,100.05553370002335,100.09476907526687,166,92
2020-01-01 00:35:14+00:00,100.06462906307634,100.09425234060537,144,76
2020-01-01 00:35:17+00:00,100.0537518151454,100.08623913092444,67,102
2020-01-01 00:35:19+00:00,100.03744028906921,100.08283604307356,92,156
2020-01-01 00:35:20+00:00,100.04774262202119,100.07082462009416,201,287
2020-01-01 00:35:22+00:00,100.04515522306056,100.06905403080259,59,256
2020-01-01 00:35:24+00:00,100.08223701613264,100.12181791286378,246,89
2020-01-01 00:35:26+00:00,100.09315657076593,100.1327927607139,239,157
2020-01-01 00:35:28+00:00,100.10798521192015,100.13365573429601,169,112
2020-01-01 00:35:30+00:00,100.10906282017511,100.16310162971344,212,225
2020-01-01 00:35:33+00:00,100.13093107461927,100.15620547289294,271,201
2020-01-01 00:35:35+00:00,100.13626724283247,100.2012307226851,207,199
2020-01-01 00:35:37+00:00,100.15187380931044,100.17504813934627,54,165
2020-01-01 00:35:39+00:00,100.15374274679175,100.18036423074892,57,60
2020-01-01 00:35:41+00:00,100.13287778540496,100.16957704206501,107,162
2020-01-01 00:35:42+00:00,100.1345562334848,100.1778672848651,112,117
2020-01-01 00:35:44+00:00,100.12868713687415,100.17165182745877,130,267
2020-01-01 00:35:46+00:00,100.09712808738364,100.13665277249957,149,190
2020-01-01 00:35:48+00:00,100.08811001766152,100.1208790254117,114,64
2020-01-01 00:35:50+00:00,100.11071138714878,100.13651724916214,224,182
2020-01-01 00:35:52+00:00,100.1181636309971,100.14261602528596,235,249
2020-01-01 00:35:54+00:00,100.12559483187977,100.15308385116799,226,102
2020-01-01 00:35:57+00:00,100.12202195354125,100.14578551686192,249,183
2020-01-01 00:35:58+00:00,100.14364490366226,100.17988942012495,267,62
2020-01-01 00:36:00+00:00,100.15207684360311,100.19025278281507,115,180
2020-01-01 00:36:02+00:00,100.13881209395885,100.17005213682904,285,51
2020-01-01 00:36:04+00:00,100.09649120476826,100.19355466098932,258,87
2020-01-01 00:36:07+00:00,100.12961743780492,100.1958307905084,61,207
2020-01-01 00:36:09+00:00,100.12900203629702,100.17393424035264,203,213
2020-01-01 00:36:10+00:00,100.14914494785678,100.18822277013864,241,160
2020-01-01 00:36:12+00:00,100.17431386368273,100.21313244053758,252,209
2020-01-01 00:36:14+00:00,100.15649169233565,100.18609907562116,51,268
2020-01-01 00:36:16+00:00,100.15322680377209,100.17585241513676,167,234
2020-01-01 00:36:18+00:00,100.15187050457723,100.18235588971024,57,139
2020-01-01 00:36:21+00:00,100.1567084207311,100.17880704475023,240,270
2020-01-01 00:36:22+00:00,100.15810728838322,100.18046408855513,170,76
2020-01-01 00:36:24+00:00,100.1544119780174,100.21407754589119,216,170
2020-01-01 00:36:26+00:00,100.18643716269956,100.21755718991328,171,232
2020-01-01 00:36:28+00:00,100.19989888491064,100.22319203095203,132,250
2020-01-01 00:36:31+00:00,100.19708179921257,100.21922632821035,80,68
2020-01-01 00:36:33+00:00,100.20002994255371,100.22861046473544,142,260
2020-01-01 00:36:35+00:00,100.20488840315583,100.23721062273096,189,71
2020-01-01 00:36:37+00:00,100.20053659215611,100.2401724402767,147,161
2020-01-01 00:36:39+00:00,100.19544612369756,100.22778486515438,244,132
2020-01-01 00:36:40+00:00,100.18160096787066,100.21788443771528,271,131
2020-01-01 00:36:42+00:00,100.187031965378,100.23445722104316,124,128
2020-01-01 00:36:44+00:00,100.18089639578169,100.24500120634862,165,145
2020-01-01 00:36:46+00:00,100.19099717118225,100.2176801278441,149,248
2020-01-01 00:36:48+00:00,100.17436521562963,100.22624134200778,56,236
2020-01-01 00:36:50+00:00,100.20323860423962,100.24369569449347,128,212
2020-01-01 00:36:53+00:00,100.19994481015908,100.22081277304184,184,77
2020-01-01 00:36:55+00:00,100.19597099809023,100.22356729495341,92,248
2020-01-01 00:36:57+00:00,100.20556796553072,100.24717222308126,225,170
2020-01-01 00:36:59+00:00,100.20155402655688,100.25412593637095,289,177
2020-01-01 00:37:01+00:00,100.18416763121306,100.21924977069742,97,217
2020-01-01 00:37:03+00:00,100.1881711161799,100.23230194777538,210,127
2020-01-01 00:37:04+00:00,100.184888055442,100.21093488054137,219,82
2020-01-01 00:37:06+00:00,100.19106671872201,100.2115575908225,271,58
2020-01-01 00:37:09+00:00,100.17677359836601,100.22158641795731,252,289
2020-01-01 00:37:10+00:00,100.21515323189057,100.23589647106844,231,126
2020-01-01 00:37:13+00:00,100.20101406246829,100.25642342693385,102,124
2020-01-01 00:37:15+00:00,100.20361632120704,100.23075120015658,79,130
2020-01-01 00:37:17+00:00,100.20372249558116,100.23565044494609,56,295
2020-01-01 00:37:19+00:00,100.20321280641097,100.23624115618072,296,284
2020-01-01 00:37:20+00:00,100.2061181053363,100.22751591883464,234,129
2020-01-01 00:37:22+00:00,100.21923532497593,100.26672774110679,186,174
2020-01-01 00:37:25+00:00,100.23874321499893,100.26995141268297,180,118
2020-01-01 00:37:26+00:00,100.23978958120182,100.27462448695985,141,158
2020-01-01 00:37:29+00:00,100.22032148402204,100.24564781522898,55,81
2020-01-01 00:37:30+00:00,100.20778152036448,100.23495359076662,179,88
2020-01-01 00:37:32+00:00,100.2397891831085,100.26951586369738,290,112
2020-01-01 00:37:35+00:00,100.25909481556585,100.28468614077508,204,186
2020-01-01 00:37:37+00:00,100.25802582510516,100.31318957163512,55,287
2020-01-01 00:37:38+00:00,100.27321812940508,100.31629705482158,193,269
2020-01-01 00:37:41+00:00,100.2425112398125,100.30440532981234,114,168
2020-01-01 00:37:43+00:00,100.25794186164075,100.29360994888285,279,255
2020-01-01 00:37:45+00:00,100.27613700366466,100.30746977028763,194,133
2020-01-01 00:37:47+00:00,100.28445486975336,100.31420893670888,268,259
2020-01-01 00:37:49+00:00,100.27644511808978,100.30904893171711,256,127
2020-01-01 00:37:51+00:00,100.29092286823827,100.3118698964668,180,272
2020-01-01 00:37:53+00:00,100.288410437283,100.3432159588192,295,82
2020-01-01 00:37:54+00:00,100.28154929197784,100.31773468457193,246,197
2020-01-01 00:37:57+00:00,100.26321075143959,100.30251685426337,221,86
2020-01-01 00:37:59+00:00,100.25943108303667,100.2837823238527,83,122
2020-01-01 00:38:00+00:00,100.2229488500023,100.26832525420221,58,287
2020-01-01 00:38:03+00:00,100.2095517867482,100.24324239971847,211,268
2020-01-01 00:38:04+00:00,100.18634025313246,100.23063714160052,196,227
2020-01-01 00:38:06+00:00,100.16909336900244,100.20208563043334,220,165
2020-01-01 00:38:09+00:00,100.15300742522155,100.19704177896469,106,137
2020-01-01 00:38:10+00:00,100.13958660634351,100.1639350609736,284,97
2020-01-01 00:38:13+00:00,100.11820746729154,100.14948207922484,232,106
2020-01-01 00:38:15+00:00,100.12647653459695,100.16018003281613,207,52
2020-01-01 00:38:16+00:00,100.11788153357203,100.16438325060925,223,125
2020-01-01 00:38:19+00:00,100.11744527678127,100.15940176943784,84,198
2020-01-01 00:38:21+00:00,100.12162357928489,100.14317379682191,212,64
2020-01-01 00:38:22+00:00,100.1157691198181,100.14026586829475,231,207
2020-01-01 00:38:24+00:00,100.11659369251188,100.14035593963968,82,78
2020-01-01 00:38:26+00:00,100.13553572952102,100.16191163659042,190,113
2020-01-01 00:38:28+00:00,100.12554448829002,100.15315577351177,268,224
2020-01-01 00:38:31+00:00,100.11129389394223,100.14684631266171,239,99
2020-01-01 00:38:32+00:00,100.10815685970542,100.13908123057351,122,131
2020-01-01 00:38:34+00:00,100.11610956977952,100.15191065089218,136,244
2020-01-01 00:38:36+00:00,100.1189366632922,100.14461597580433,165,75
2020-01-01 00:38:38+00:00,100.1384925780027,100.16307736564822,251,102
2020-01-01 00:38:40+00:00,100.14697733008437,100.17305867701968,64,107
2020-01-01 00:38:43+00:00,100.14327712335961,100.17616082475453,194,213
2020-01-01 00:38:44+00:00,100.15479053868059,100.1908029945521,70,100
2020-01-01 00:38:46+00:00,100.17482087798399,100.2031869381199,135,102
2020-01-01 00:38:49+00:00,100.15438514629008,100.19203524448514,203,219
2020-01-01 00:38:50+00:00,100.17768009816713,100.20216877407442,95,221
2020-01-01 00:38:53+00:00,100.18465359212593,100.20973239108113,89,244
2020-01-01 00:38:54+00:00,100.14729300734537,100.20697159381074,228,250
2020-01-01 00:38:57+00:00,100.14081957102637,100.18632463202088,75,111
2020-01-01 00:38:59+00:00,100.12594578328253,100.16673713223824,266,280
2020-01-01 00:39:01+00:00,100.14670444145752,100.17032162363672,206,118
2020-01-01 00:39:02+00:00,100.15633280600034,100.18701523936568,104,212
2020-01-01 00:39:04+00:00,100.17656068052969,100.2158141957022,88,187
2020-01-01 00:39:06+00:00,100.17462007515618,100.21217909144195,272,253
2020-01-01 00:39:08+00:00,100.22632223902394,100.25149090961969,238,272
2020-01-01 00:39:11+00:00,100.23428872745973,100.26562603591674,96,140
2020-01-01 00:39:13+00:00,100.21313910121367,100.2811049315124,298,218
2020-01-01 00:39:14+00:00,100.20870592822727,100.27879312263455,57,268
2020-01-01 00:39:17+00:00,100.23011770126404,100.2543289502916,78,271
2020-01-01 00:39:18+00:00,100.2143325303909,100.24230049818941,202,197
2020-01-01 00:39:21+00:00,100.2299284292845,100.25039410728154,61,271
2020-01-01 00:39:22+00:00,100.22286790550511,100.24388823963689,190,67
2020-01-01 00:39:24+00:00,100.21094053556602,100.26176502345918,162,278
2020-01-01 00:39:26+00:00,100.23304716079491,100.2812621792227,117,296
2020-01-01 00:39:28+00:00,100.25351172097928,100.27916591007207,224,110
2020-01-01 00:39:30+00:00,100.25315321151162,100.2963994536732,99,62
2020-01-01 00:39:32+00:00,100.25286574341833,100.28206925596031,92,239
2020-01-01 00:39:34+00:00,100.25797354364387,100.31822207403717,143,259
2020-01-01 00:39:36+00:00,100.26957394368627,100.29602172593552,290,180
2020-01-01 00:39:38+00:00,100.26508368280648,100.30177977293587,99,120
2020-01-01 00:39:40+00:00,100.28410456141383,100.34193204546234,214,140
2020-01-01 00:39:43+00:00,100.26114519995042,100.30745800283881,78,113
2020-01-01 00:39:45+00:00,100.28583942048517,100.30650709921089,196,58
2020-01-01 00:39:47+00:00,100.26873498445177,100.3210239329674,215,206
2020-01-01 00:39:49+00:00,100.25633222742927,100.28639143705205,86,124
2020-01-01 00:39:50+00:00,100.24318505205699,100.29583006707202,78,260
2020-01-01 00:39:52+00:00,100.27036826529663,100.29358829992184,148,80
2020-01-01 00:39:55+00:00,100.26424816347792,100.28977723368347,191,206
2020-01-01 00:39:56+00:00,100.27506879666024,100.31078426906265,91,62
2020-01-01 00:39:59+00:00,100.2751164242364,100.29981304886574,281,168
2020-01-01 00:40:01+00:00,100.2840981137359,100.30876920835053,262,251
2020-01-01 00:40:03+00:00,100.26661294097566,100.30650462264508,139,220
2020-01-01 00:40:04+00:00,100.23637345605519,100.26379523421127,110,127
2020-01-01 00:40:07+00:00,100.23395565290915,100.25853959876682,268,128
2020-01-01 00:40:09+00:00,100.19002848257071,100.22986039191744,117,63
2020-01-01 00:40:11+00:00,100.19646182289304,100.22853073513394,201,58
2020-01-01 00:40:13+00:00,100.21173901542286,100.23574782891322,84,168
2020-01-01 00:40:15+00:00,100.24353365806205,100.26535882121935,80,289
2020-01-01 00:40:16+00:00,100.24730868695403,100.27655674053378,192,273
2020-01-01 00:40:19+00:00,100.23620016830557,100.26631079267094,156,260
2020-01-01 00:40:21+00:00,100.25206926790288,100.2991402558588,294,67
2020-01-01 00:40:22+00:00,100.24918690328539,100.2963922502017,89,161
2020-01-01 00:40:24+00:00,100.27684266506121,100.30926245702877,200,55
2020-01-01 00:40:27+00:00,100.28013724971544,100.30284304692708,59,237
2020-01-01 00:40:29+00:00,100.25724736232424,100.2796559229768,202,83
2020-01-01 00:40:30+00:00,100.24445141781088,100.26826865847882,207,101
2020-01-01 00:40:33+00:00,100.22671028587581,100.26148182252041,62,172
2020-01-01 00:40:34+00:00,100.23220450585416,100.26557390421436,143,246
2020-01-01 00:40:36+00:00,100.23886201222325,100.27554818368611,164,168
2020-01-01 00:40:38+00:00,100.23351360956528,100.25842634654182,245,127
2020-01-01 00:40:41+00:00,100.22272329964555,100.25449206497372,145,211
2020-01-01 00:40:42+00:00,100.19327214360214,100.24009897942679,175,231
2020-01-01 00:40:45+00:00,100.19966403419916,100.23387971914896,69,150
2020-01-01 00:40:46+00:00,100.1911480167257,100.23238486766182,69,64
2020-01-01 00:40:48+00:00,100.17054419693763,100.19644923134787,176,276
2020-01-01 00:40:51+00:00,100.18079121301179,100.20318720656036,268,121
2020-01-01 00:40:53+00:00,100.18849994560297,100.22219562510405,97,148
2020-01-01 00:40:55+00:00,100.16924546461158,100.23473374569244,130,97
2020-01-01 00:40:56+00:00,100.20691618797902,100.23286044766773,148,169
2020-01-01 00:40:59+00:00,100.23960862358776,100.26062167412432,193,212
2020-01-01 00:41:00+00:00,100.25979683134891,100.30889648220476,221,239
2020-01-01 00:41:02+00:00,100.2618950901294,100.32413361395976,185,212
2020-01-01 00:41:04+00:00,100.2743049109441,100.3173395514213,234,106
2020-01-01 00:41:06+00:00,100.29685857865147,100.31980504939531,226,153
2020-01-01 00:41:08+00:00,100.3052979541547,100.35862337144647,214,88
2020-01-01 00:41:10+00:00,100.31642493906664,100.36233044216372,227,63
2020-01-01 00:41:13+00:00,100.32055654102335,100.38225275914259,173,95
2020-01-01 00:41:14+00:00,100.3141926237063,100.35925735390452,215,122
2020-01-01 00:41:16+00:00,100.33217084620435,100.3659683146521,172,77
2020-01-01 00:41:18+00:00,100.34277069925406,100.37612307609174,54,174
2020-01-01 00:41:20+00:00,100.33957112253941,100.37885465466684,240,51
2020-01-01 00:41:23+00:00,100.33027189438224,100.38315863786804,256,218
2020-01-01 00:41:25+00:00,100.3360893295292,100.36957102070686,174,218
2020-01-01 00:41:27+00:00,100.33433559673499,100.38435876091425,276,90
2020-01-01 00:41:28+00:00,100.34303116797504,100.37259200153436,87,218
2020-01-01 00:41:30+00:00,100.35244358444855,100.37523705972008,167,59
2020-01-01 00:41:33+00:00,100.3577472231621,100.39405137793729,104,84
2020-01-01 00:41:34+00:00,100.3612225551688,100.38320396075956,136,70
2020-01-01 00:41:37+00:00,100.36725785026557,100.3928393053035,64,87
2020-01-01 00:41:39+00:00,100.34478279083203,100.39833256022476,288,62
2020-01-01 00:41:40+00:00,100.3502455845911,100.37757098079284,185,61
2020-01-01 00:41:43+00:00,100.34620264549315,100.37231568489347,297,293
2020-01-01 00:41:45+00:00,100.33433114143783,100.36324195401126,52,258
2020-01-01 00:41:46+00:00,100.32242250874943,100.36582937228063,78,65
