ts,price,size
2020-01-01 00:33:31+00:00,99.97122028698934,9
2020-01-01 00:33:32+00:00,99.94717462484734,6
2020-01-01 00:33:34+00:00,99.93058313030542,2
2020-01-01 00:33:37+00:00,99.93479148835597,4
2020-01-01 00:33:39+00:00,99.99576342733855,8
2020-01-01 00:33:41+00:00,99.97540078896367,7
2020-01-01 00:33:42+00:00,99.9788318926546,2
2020-01-01 00:33:45+00:00,99.9575810999941,8
2020-01-01 00:33:46+00:00,99.98647442981908,8
2020-01-01 00:33:49+00:00,99.96937838499207,6
2020-01-01 00:33:51+00:00,99.98272811447356,1
2020-01-01 00:33:52+00:00,99.9726575478274,4
2020-01-01 00:33:54+00:00,99.93940124020692,4
2020-01-01 00:33:57+00:00,99.90366241863525,7
2020-01-01 00:33:58+00:00,99.8581568279667,4
2020-01-01 00:34:01+00:00,99.85461236301671,4
2020-01-01 00:34:03+00:00,99.81982523717483,7
2020-01-01 00:34:05+00:00,99.86748095337968,2
2020-01-01 00:34:07+00:00,99.80346434729599,3
2020-01-01 00:34:09+00:00,99.86831776883528,4
2020-01-01 00:34:10+00:00,99.8361414363716,8
2020-01-01 00:34:12+00:00,99.84567726022897,5
2020-01-01 00:34:15+00:00,99.82267831675551,9
2020-01-01 00:34:17+00:00,99.77747275485918,2
2020-01-01 00:34:19+00:00,99.7429540126139,7
2020-01-01 00:34:20+00:00,99.76688599053723,7
2020-01-01 00:34:22+00:00,99.76621236999182,1
2020-01-01 00:34:24+00:00,99.77791187857756,5
2020-01-01 00:34:26+00:00,99.69670317903942,1
2020-01-01 00:34:28+00:00,99.73257140431711,6
2020-01-01 00:34:31+00:00,99.77041805813572,8
2020-01-01 00:34:33+00:00,99.6965413782257,9
2020-01-01 00:34:34+00:00,99.70652946185193,4
2020-01-01 00:34:36+00:00,99.67974012318079,1
2020-01-01 00:34:39+00:00,99.68588795900375,5
2020-01-01 00:34:40+00:00,99.68189036666998,7
2020-01-01 00:34:42+00:00,99.66372644903363,8
2020-01-01 00:34:44+00:00,99.70143761400769,4
2020-01-01 00:34:47+00:00,99.7175745392711,7
2020-01-01 00:34:49+00:00,99.69237954948964,9
2020-01-01 00:34:50+00:00,99.64061748179876,5
2020-01-01 00:34:52+00:00,99.67965487386006,8
2020-01-01 00:34:54+00:00,99.66431355665992,3
2020-01-01 00:34:56+00:00,99.72431705840718,5
2020-01-01 00:34:59+00:00,99.65586570525083,1
2020-01-01 00:35:01+00:00,99.69329955072472,8
2020-01-01 00:35:03+00:00,99.69922873729479,2
2020-01-01 00:35:04+00:00,99.70468088002917,7
2020-01-01 00:35:06+00:00,99.71275666337476,1
2020-01-01 00:35:08+00:00,99.65014677746224,6
2020-01-01 00:35:11+00:00,99.72138288849027,4
2020-01-01 00:35:12+00:00,99.68068128585328,6
2020-01-01 00:35:14+00:00,99.66981643952118,9
2020-01-01 00:35:17+00:00,99.60854352328103,6
2020-01-01 00:35:18+00:00,99.62897591062674,1
2020-01-01 00:35:20+00:00,99.59934884314671,5
2020-01-01 00:35:22+00:00,99.70666725942739,5
2020-01-01 00:35:24+00:00,99.63867784566493,5
2020-01-01 00:35:26+00:00,99.63601954735813,6
2020-01-01 00:35:29+00:00,99.70919132090236,6
2020-01-01 00:35:30+00:00,99.65062154829666,9
2020-01-01 00:35:33+00:00,99.69625319862608,8
2020-01-01 00:35:35+00:00,99.65841839102856,9
2020-01-01 00:35:36+00:00,99.6950199252995,5
2020-01-01 00:35:39+00:00,99.70939848128849,6
2020-01-01 00:35:41+00:00,99.67883650890217,1
2020-01-01 00:35:42+00:00,99.71377326814988,6
2020-01-01 00:35:44+00:00,99.71866087306819,3
2020-01-01 00:35:46+00:00,99.69535550754641,7
2020-01-01 00:35:48+00:00,99.7415560246134,8
2020-01-01 00:35:50+00:00,99.72591023806211,4
2020-01-01 00:35:53+00:00,99.69415384331037,2
2020-01-01 00:35:55+00:00,99.6888967118334,8
2020-01-01 00:35:56+00:00,99.73329756094815,3
2020-01-01 00:35:58+00:00,99.72846864331159,8
2020-01-01 00:36:01+00:00,99.71166766053726,2
2020-01-01 00:36:03+00:00,99.64218232137239,2
2020-01-01 00:36:04+00:00,99.7219686165315,9
2020-01-01 00:36:07+00:00,99.7171489093498,5
2020-01-01 00:36:09+00:00,99.64439642252785,9
2020-01-01 00:36:11+00:00,99.70899265711682,3
2020-01-01 00:36:13+00:00,99.64318617460941,4
2020-01-01 00:36:15+00:00,99.66475542160599,2
2020-01-01 00:36:16+00:00,99.70017456628892,4
2020-01-01 00:36:19+00:00,99.69949147981353,4
2020-01-01 00:36:20+00:00,99.70293107038854,3
2020-01-01 00:36:22+00:00,99.69885076821909,6
2020-01-01 00:36:24+00:00,99.69309289083228,3
2020-01-01 00:36:26+00:00,99.73340065483417,5
2020-01-01 00:36:29+00:00,99.6960286809923,2
2020-01-01 00:36:30+00:00,99.69916591802794,4
2020-01-01 00:36:32+00:00,99.66975803711294,1
2020-01-01 00:36:34+00:00,99.68129169544214,6
2020-01-01 00:36:36+00:00,99.60951986078997,3
2020-01-01 00:36:38+00:00,99.69881577474175,5
2020-01-01 00:36:40+00:00,99.69565502887649,1
2020-01-01 00:36:42+00:00,99.74055512670283,1
2020-01-01 00:36:44+00:00,99.74962215126398,9
2020-01-01 00:36:47+00:00,99.69667959702747,7
2020-01-01 00:36:48+00:00,99.7203939914081,5
2020-01-01 00:36:50+00:00,99.72235805780285,8
2020-01-01 00:36:53+00:00,99.79610875322352,8
2020-01-01 00:36:54+00:00,99.79280470239169,5
2020-01-01 00:36:56+00:00,99.76996856996354,9
2020-01-01 00:36:58+00:00,99.80519792106132,6
2020-01-01 00:37:01+00:00,99.79340217772435,8
2020-01-01 00:37:02+00:00,99.85867123994662,3
2020-01-01 00:37:05+00:00,99.7970222187024,1
2020-01-01 00:37:07+00:00,99.78445310715836,7
2020-01-01 00:37:08+00:00,99.8395357339139,4
2020-01-01 00:37:10+00:00,99.80317522004795,5
2020-01-01 00:37:12+00:00,99.81062086988481,7
2020-01-01 00:37:14+00:00,99.71516434622097,6
2020-01-01 00:37:16+00:00,99.7377402898787,7
2020-01-01 00:37:18+00:00,99.75187508297022,7
2020-01-01 00:37:21+00:00,99.8084568717365,8
2020-01-01 00:37:22+00:00,99.7681137220478,4
2020-01-01 00:37:25+00:00,99.85846087270892,9
2020-01-01 00:37:26+00:00,99.8564237847775,2
2020-01-01 00:37:28+00:00,99.91509853475611,3
2020-01-01 00:37:30+00:00,99.93851713848086,9
2020-01-01 00:37:32+00:00,99.93407257241525,7
2020-01-01 00:37:34+00:00,99.92804919600924,8
2020-01-01 00:37:36+00:00,99.87207795778916,4
2020-01-01 00:37:38+00:00,99.82600441133727,4
2020-01-01 00:37:41+00:00,99.84033280629659,7
2020-01-01 00:37:43+00:00,99.87774109801425,4
2020-01-01 00:37:45+00:00,99.83062838649344,8
2020-01-01 00:37:46+00:00,99.8827835978641,8
2020-01-01 00:37:48+00:00,99.91205232297708,1
2020-01-01 00:37:51+00:00,99.88207888265764,7
2020-01-01 00:37:52+00:00,99.87205191888312,9
2020-01-01 00:37:54+00:00,99.84357890854754,3
2020-01-01 00:37:57+00:00,99.84487771084274,5
2020-01-01 00:37:58+00:00,99.89170896937242,8
2020-01-01 00:38:00+00:00,99.89310063492393,9
2020-01-01 00:38:03+00:00,99.81729142025314,4
2020-01-01 00:38:05+00:00,99.88340449304576,5
2020-01-01 00:38:06+00:00,99.89908660686599,8
2020-01-01 00:38:09+00:00,99.87118768874261,1
2020-01-01 00:38:11+00:00,99.94486073701108,1
2020-01-01 00:38:12+00:00,99.8976235646343,9
2020-01-01 00:38:15+00:00,99.94745376805503,9
2020-01-01 00:38:17+00:00,99.9290248991958,7
2020-01-01 00:38:19+00:00,99.85355450409989,4
2020-01-01 00:38:20+00:00,99.87366255001321,3
2020-01-01 00:38:22+00:00,99.89809031588432,9
2020-01-01 00:38:24+00:00,99.90844874743726,6
2020-01-01 00:38:27+00:00,99.88967831452854,3
2020-01-01 00:38:29+00:00,99.89470726187683,9
2020-01-01 00:38:31+00:00,99.94691739284698,4
2020-01-01 00:38:32+00:00,99.88305587203723,1
2020-01-01 00:38:35+00:00,99.87275113734094,3
2020-01-01 00:38:37+00:00,99.95617636432831,9
2020-01-01 00:38:38+00:00,99.98659517407124,6
2020-01-01 00:38:40+00:00,99.91138387820634,7
2020-01-01 00:38:43+00:00,99.88521577829978,3
2020-01-01 00:38:44+00:00,99.85990863135811,9
2020-01-01 00:38:47+00:00,99.91974354076524,7
2020-01-01 00:38:48+00:00,99.93289319211952,6
2020-01-01 00:38:50+00:00,99.89379997580704,7
2020-01-01 00:38:52+00:00,99.93128762580236,2
2020-01-01 00:38:54+00:00,99.92507128975006,7
2020-01-01 00:38:56+00:00,99.90631154999326,9
2020-01-01 00:38:58+00:00,99.90495618020972,5
2020-01-01 00:39:01+00:00,99.91033318075691,9
2020-01-01 00:39:03+00:00,99.99261118734421,4
2020-01-01 00:39:05+00:00,99.94404638252237,5
2020-01-01 00:39:07+00:00,99.92956612094645,3
2020-01-01 00:39:09+00:00,99.93644431149393,7
2020-01-01 00:39:11+00:00,99.93984721163547,5
2020-01-01 00:39:12+00:00,99.92644089277324,3
2020-01-01 00:39:15+00:00,99.8942133083324,5
2020-01-01 00:39:17+00:00,99.91170762969793,3
2020-01-01 00:39:19+00:00,99.90714457764707,3
2020-01-01 00:39:21+00:00,99.95911902160017,7
2020-01-01 00:39:23+00:00,99.96619026892753,6
2020-01-01 00:39:24+00:00,99.97806675894353,9
2020-01-01 00:39:27+00:00,99.96081461526792,2
2020-01-01 00:39:28+00:00,99.98695731573125,8
2020-01-01 00:39:31+00:00,100.00376516571772,4
2020-01-01 00:39:33+00:00,99.96729230721493,6
2020-01-01 00:39:35+00:00,100.0128684166377,3
2020-01-01 00:39:37+00:00,99.97777794847042,5
2020-01-01 00:39:38+00:00,100.02227318856981,5
2020-01-01 00:39:40+00:00,99.96908099118114,6
2020-01-01 00:39:43+00:00,99.94395626714953,7
2020-01-01 00:39:44+00:00,99.97032509348738,6
2020-01-01 00:39:46+00:00,99.93205495335663,1
2020-01-01 00:39:48+00:00,99.95499240194165,2
2020-01-01 00:39:51+00:00,100.03801529315076,4
2020-01-01 00:39:52+00:00,100.02504834926812,7
2020-01-01 00:39:55+00:00,99.99344265548184,1
2020-01-01 00:39:57+00:00,100.0422691073968,8
2020-01-01 00:39:58+00:00,100.05411302477252,4
2020-01-01 00:40:01+00:00,100.0473944403804,5
2020-01-01 00:40:03+00:00,100.04589052921762,7
2020-01-01 00:40:05+00:00,100.07192740683,4
2020-01-01 00:40:07+00:00,100.00493536050305,6
2020-01-01 00:40:08+00:00,100.0326554947789,3
2020-01-01 00:40:10+00:00,100.10166096289484,7
2020-01-01 00:40:13+00:00,100.0383690772015,1
2020-01-01 00:40:14+00:00,100.07150434446635,8
2020-01-01 00:40:16+00:00,100.0852811090039,4
2020-01-01 00:40:18+00:00,100.06298000916705,4
2020-01-01 00:40:21+00:00,100.11000555181718,5
2020-01-01 00:40:22+00:00,100.04408766241573,4
2020-01-01 00:40:24+00:00,100.06261781432293,3
2020-01-01 00:40:26+00:00,100.1018777856264,2
2020-01-01 00:40:29+00:00,100.09619714533487,7
2020-01-01 00:40:30+00:00,100.11205461463584,3
2020-01-01 00:40:33+00:00,100.16881418216643,7
2020-01-01 00:40:35+00:00,100.10553513544313,6
2020-01-01 00:40:36+00:00,100.13410917394374,2
2020-01-01 00:40:38+00:00,100.08540659335232,7
2020-01-01 00:40:40+00:00,100.05222426245771,5
2020-01-01 00:40:43+00:00,100.08949241187001,7
2020-01-01 00:40:45+00:00,100.13106819669254,2
2020-01-01 00:40:47+00:00,100.1276678997907,5
2020-01-01 00:40:48+00:00,100.13525992759446,8
2020-01-01 00:40:51+00:00,100.19079534497065,1
2020-01-01 00:40:52+00:00,100.19848320665314,5
2020-01-01 00:40:54+00:00,100.19784336679548,6
2020-01-01 00:40:56+00:00,100.2029907721547,3
2020-01-01 00:40:58+00:00,100.1822513023802,8
2020-01-01 00:41:00+00:00,100.17213478926523,5
2020-01-01 00:41:03+00:00,100.22470434389449,8
2020-01-01 00:41:05+00:00,100.23676014660126,9
2020-01-01 00:41:06+00:00,100.2367826076302,1
2020-01-01 00:41:08+00:00,100.2137563446245,4
2020-01-01 00:41:10+00:00,100.22026268210783,4
2020-01-01 00:41:12+00:00,100.22388629416776,7
2020-01-01 00:41:15+00:00,100.25937064910211,5
2020-01-01 00:41:16+00:00,100.20800665367237,8
2020-01-01 00:41:19+00:00,100.22500931097734,6
2020-01-01 00:41:21+00:00,100.31167856691634,2
2020-01-01 00:41:22+00:00,100.35106381609819,8
2020-01-01 00:41:24+00:00,100.2886022738137,2
2020-01-01 00:41:26+00:00,100.31966744157162,1
2020-01-01 00:41:29+00:00,100.37372338966983,2
2020-01-01 00:41:31+00:00,100.32534715950449,9
2020-01-01 00:41:33+00:00,100.34491780156179,8
2020-01-01 00:41:34+00:00,100.37452334107275,4
2020-01-01 00:41:37+00:00,100.37560080905266,4
2020-01-01 00:41:39+00:00,100.42499555116311,9
2020-01-01 00:41:40+00:00,100.38577066894841,5
2020-01-01 00:41:42+00:00,100.4101139680314,8
2020-01-01 00:41:44+00:00,100.4664321536942,2
2020-01-01 00:41:47+00:00,100.45108429453026,4
2020-01-01 00:41:49+00:00,100.44639675043396,7
2020-01-01 00:41:50+00:00,100.52701488230613,9
2020-01-01 00:41:53+00:00,100.49747518689671,5
2020-01-01 00:41:55+00:00,100.50350328705689,5
2020-01-01 00:41:56+00:00,100.47282512257848,8
2020-01-01 00:41:58+00:00,100.51036227470415,1
2020-01-01 00:42:01+00:00,100.43595354083423,4
2020-01-01 00:42:03+00:00,100.45261973879187,2
2020-01-01 00:42:04+00:00,100.45240670058418,9
2020-01-01 00:42:07+00:00,100.45038173008966,5
2020-01-01 00:42:09+00:00,100.46516683316959,3
2020-01-01 00:42:10+00:00,100.46622872210503,7
2020-01-01 00:42:12+00:00,100.47220782514218,4
2020-01-01 00:42:14+00:00,100.44461718279693,3
2020-01-01 00:42:17+00:00,100.4751802853854,5
2020-01-01 00:42:19+00:00,100.47315597740001,9
2020-01-01 00:42:21+00:00,100.44756778680865,5
2020-01-01 00:42:23+00:00,100.38801469629323,3
2020-01-01 00:42:25+00:00,100.38140466857722,4
2020-01-01 00:42:26+00:00,100.38082552179156,9
2020-01-01 00:42:29+00:00,100.42927308683836,5
2020-01-01 00:42:31+00:00,100.42940733036698,6
2020-01-01 00:42:32+00:00,100.41135518677329,5
2020-01-01 00:42:34+00:00,100.43464620588948,7
2020-01-01 00:42:37+00:00,100.36657981792662,4
2020-01-01 00:42:39+00:00,100.35797120854988,4
2020-01-01 00:42:41+00:00,100.33319964118105,4
2020-01-01 00:42:42+00:00,100.32140678515762,5
2020-01-01 00:42:45+00:00,100.40814662336336,8
2020-01-01 00:42:47+00:00,100.37637409865798,4
2020-01-01 00:42:49+00:00,100.35972106762345,6
2020-01-01 00:42:51+00:00,100.342202202734,5
2020-01-01 00:42:52+00:00,100.30249607173003,2
2020-01-01 00:42:55+00:00,100.32822766128454,8
2020-01-01 00:42:56+00:00,100.36747676193791,4
2020-01-01 00:42:58+00:00,100.34562248497153,7
2020-01-01 00:43:00+00:00,100.36371626881981,6
2020-01-01 00:43:03+00:00,100.39242641776659,8
2020-01-01 00:43:04+00:00,100.33980739458022,5
2020-01-01 00:43:07+00:00,100.41346518585051,4
2020-01-01 00:43:08+00:00,100.39338640128238,5
2020-01-01 00:43:10+00:00,100.40625968236948,3
2020-01-01 00:43:12+00:00,100.4246783436106,8
2020-01-01 00:43:14+00:00,100.4065987165538,6
2020-01-01 00:43:16+00:00,100.34677361428386,5
2020-01-01 00:43:19+00:00,100.39993859040577,9
2020-01-01 00:43:21+00:00,100.37122901821856,2
2020-01-01 00:43:23+00:00,100.38201062322896,7
2020-01-01 00:43:24+00:00,100.38318450251916,8
2020-01-01 00:43:26+00:00,100.36390440898417,3
2020-01-01 00:43:29+00:00,100.38456068659758,2
2020-01-01 00:43:31+00:00,100.34043226934213,8
2020-01-01 00:43:32+00:00,100.36665388897377,7
2020-01-01 00:43:34+00:00,100.34615697432557,8
2020-01-01 00:43:37+00:00,100.41430391427237,5
2020-01-01 00:43:38+00:00,100.39422328450219,7
2020-01-01 00:43:40+00:00,100.3593283647913,4
2020-01-01 00:43:43+00:00,100.37970331836672,7
2020-01-01 00:43:44+00:00,100.40045147491382,7
2020-01-01 00:43:46+00:00,100.39229295954223,7
2020-01-01 00:43:48+00:00,100.38282607141058,9
2020-01-01 00:43:50+00:00,100.3955120924956,6
2020-01-01 00:43:53+00:00,100.41564584980247,9
2020-01-01 00:43:54+00:00,100.35240308769531,4
2020-01-01 00:43:57+00:00,100.42024742114543,2
2020-01-01 00:43:58+00:00,100.35452489910453,7
2020-01-01 00:44:01+00:00,100.3988060557473,4
2020-01-01 00:44:02+00:00,100.39274807414864,4
2020-01-01 00:44:05+00:00,100.40189801063575,7
2020-01-01 00:44:06+00:00,100.35043899014718,2
2020-01-01 00:44:08+00:00,100.3140249305131,3
2020-01-01 00:44:10+00:00,100.29751252386332,9
2020-01-01 00:44:13+00:00,100.33558686793621,8
2020-01-01 00:44:14+00:00,100.36787062235005,9
2020-01-01 00:44:17+00:00,100.37060009264805,8
2020-01-01 00:44:18+00:00,100.377785237463,2
2020-01-01 00:44:20+00:00,100.3327854254994,3
2020-01-01 00:44:22+00:00,100.33665655953234,8
2020-01-01 00:44:24+00:00,100.34439872401877,8
2020-01-01 00:44:27+00:00,100.39909043997632,6
2020-01-01 00:44:29+00:00,100.42102241792956,8
2020-01-01 00:44:31+00:00,100.3687811732887,3
2020-01-01 00:44:33+00:00,100.32760170249402,2
2020-01-01 00:44:34+00:00,100.3123362377963,3
2020-01-01 00:44:36+00:00,100.31760801157137,7
2020-01-01 00:44:39+00:00,100.33227173531938,2
2020-01-01 00:44:41+00:00,100.2819789330199,6
2020-01-01 00:44:43+00:00,100.27600487161816,5
2020-01-01 00:44:45+00:00,100.31116272418333,8
2020-01-01 00:44:46+00:00,100.30954236638162,2
2020-01-01 00:44:48+00:00,100.31872423936468,6
2020-01-01 00:44:50+00:00,100.2494034549574,7
2020-01-01 00:44:53+00:00,100.29813504234178,9
2020-01-01 00:44:55+00:00,100.28009380830115,9
2020-01-01 00:44:57+00:00,100.23977998019387,4
2020-01-01 00:44:58+00:00,100.29076745265807,3
2020-01-01 00:45:01+00:00,100.29225758048167,7
2020-01-01 00:45:03+00:00,100.23635458509605,3
2020-01-01 00:45:04+00:00,100.22643419256299,4
2020-01-01 00:45:06+00:00,100.24109605186369,5
2020-01-01 00:45:09+00:00,100.28095298205179,8
2020-01-01 00:45:11+00:00,100.28916962843844,2
2020-01-01 00:45:12+00:00,100.2676599062801,8
2020-01-01 00:45:15+00:00,100.28818998121453,2
2020-01-01 00:45:17+00:00,100.24983421339773,3
2020-01-01 00:45:19+00:00,100.24658299054633,2
2020-01-01 00:45:20+00:00,100.29474957978867,1
2020-01-01 00:45:22+00:00,100.24155543580439,8
2020-01-01 00:45:24+00:00,100.23862464338951,1
2020-01-01 00:45:27+00:00,100.27289553487994,5
2020-01-01 00:45:28+00:00,100.33018295706927,9
2020-01-01 00:45:30+00:00,100.29801474001125,8
2020-01-01 00:45:33+00:00,100.25372422536772,3
2020-01-01 00:45:35+00:00,100.28313390501513,8
2020-01-01 00:45:37+00:00,100.23239781684651,4
2020-01-01 00:45:38+00:00,100.21812751076959,3
2020-01-01 00:45:40+00:00,100.21808559594304,4
2020-01-01 00:45:42+00:00,100.24243350103421,2
2020-01-01 00:45:44+00:00,100.22208612871397,8
2020-01-01 00:45:47+00:00,100.18848586010516,1
2020-01-01 00:45:48+00:00,100.24682442195275,1
2020-01-01 00:45:50+00:00,100.15331136668954,7
2020-01-01 00:45:53+00:00,100.19309440450722,3
2020-01-01 00:45:54+00:00,100.1911711697761,5
2020-01-01 00:45:57+00:00,100.23405300821342,9
2020-01-01 00:45:59+00:00,100.20323043964825,8
2020-01-01 00:46:01+00:00,100.24301719424813,2
2020-01-01 00:46:02+00:00,100.20342646369328,6
2020-01-01 00:46:04+00:00,100.2535135613968,5
2020-01-01 00:46:06+00:00,100.22845949170681,2
2020-01-01 00:46:09+00:00,100.205098216997,9
2020-01-01 00:46:10+00:00,100.23985208714674,5
2020-01-01 00:46:12+00:00,100.27641805132808,2
2020-01-01 00:46:14+00:00,100.22399777756075,4
2020-01-01 00:46:16+00:00,100.23053867042596,2
2020-01-01 00:46:18+00:00,100.30095420257327,2
2020-01-01 00:46:20+00:00,100.30720446874018,2
2020-01-01 00:46:23+00:00,100.24617779700868,2
2020-01-01 00:46:24+00:00,100.27255706170764,4
2020-01-01 00:46:27+00:00,100.29821057650926,7
2020-01-01 00:46:29+00:00,100.29661810447202,6
2020-01-01 00:46:31+00:00,100.25471996974191,6
2020-01-01 00:46:33+00:00,100.28475805437859,5
2020-01-01 00:46:35+00:00,100.25297823612135,4
2020-01-01 00:46:37+00:00,100.32151092125949,4
2020-01-01 00:46:38+00:00,100.29475664267163,2
2020-01-01 00:46:41+00:00,100.32206383625216,3
2020-01-01 00:46:43+00:00,100.36352621735178,3
2020-01-01 00:46:45+00:00,100.33126622538263,8
2020-01-01 00:46:47+00:00,100.28667724558633,4
2020-01-01 00:46:49+00:00,100.30503550491147,1
2020-01-01 00:46:51+00:00,100.32512486221877,7
2020-01-01 00:46:52+00:00,100.32427063650879,3
2020-01-01 00:46:55+00:00,100.31472534857343,4
2020-01-01 00:46:57+00:00,100.30321868126018,3
2020-01-01 00:46:59+00:00,100.35738300235012,7
2020-01-01 00:47:00+00:00,100.38182996814419,9
2020-01-01 00:47:02+00:00,100.35917729974457,4
2020-01-01 00:47:04+00:00,100.3806739246926,4
2020-01-01 00:47:07+00:00,100.43482365525682,6
2020-01-01 00:47:09+00:00,100.38695159730119,8
2020-01-01 00:47:10+00:00,100.3720927100797,7
2020-01-01 00:47:12+00:00,100.40933638071247,3
2020-01-01 00:47:14+00:00,100.38165913821481,4
2020-01-01 00:47:17+00:00,100.39400118472524,3
2020-01-01 00:47:19+00:00,100.37409270756659,5
2020-01-01 00:47:21+00:00,100.40894799111156,9
2020-01-01 00:47:23+00:00,100.40911485859593,1
2020-01-01 00:47:25+00:00,100.36752329492647,5
2020-01-01 00:47:26+00:00,100.43016327638932,2
2020-01-01 00:47:29+00:00,100.39834241700575,5
2020-01-01 00:47:31+00:00,100.41932141186393,7
2020-01-01 00:47:33+00:00,100.4031983354293,3
2020-01-01 00:47:35+00:00,100.41479332867932,1
2020-01-01 00:47:36+00:00,100.41151804001002,5
2020-01-01 00:47:38+00:00,100.43998221230108,2
2020-01-01 00:47:40+00:00,100.4029655731751,7
2020-01-01 00:47:42+00:00,100.4675599421264,5
2020-01-01 00:47:45+00:00,100.38960672134341,6
2020-01-01 00:47:46+00:00,100.39650711581736,9
2020-01-01 00:47:49+00:00,100.33634119306383,3
2020-01-01 00:47:51+00:00,100.41745629820133,9
2020-01-01 00:47:52+00:00,100.4120802410445,3
2020-01-01 00:47:55+00:00,100.31111577361075,7
2020-01-01 00:47:56+00:00,100.33272975193809,7
2020-01-01 00:47:59+00:00,100.36493774876142,4
2020-01-01 00:48:00+00:00,100.34184015393818,8
2020-01-01 00:48:02+00:00,100.35082561691802,2
2020-01-01 00:48:05+00:00,100.32682732540152,7
2020-01-01 00:48:07+00:00,100.26508067523983,4
2020-01-01 00:48:09+00:00,100.29201983742517,8
2020-01-01 00:48:11+00:00,100.2936157485761,1
2020-01-01 00:48:13+00:00,100.26054950703688,8
2020-01-01 00:48:14+00:00,100.31517590970532,3
2020-01-01 00:48:16+00:00,100.26426495287595,1
2020-01-01 00:48:18+00:00,100.24818334074911,7
2020-01-01 00:48:21+00:00,100.29444202472047,1
2020-01-01 00:48:22+00:00,100.31088051796962,6
2020-01-01 00:48:25+00:00,100.34312723784258,3
2020-01-01 00:48:27+00:00,100.30307110359874,9
2020-01-01 00:48:28+00:00,100.37150968149133,5
2020-01-01 00:48:31+00:00,100.31408190977065,3
2020-01-01 00:48:33+00:00,100.33628355597588,5
2020-01-01 00:48:34+00:00,100.30874847192452,4
2020-01-01 00:48:37+00:00,100.32942601866438,6
2020-01-01 00:48:38+00:00,100.28784672739573,7
2020-01-01 00:48:41+00:00,100.31939038221836,2
2020-01-01 00:48:42+00:00,100.30175669995471,3
2020-01-01 00:48:44+00:00,100.31065967605011,1
2020-01-01 00:48:46+00:00,100.30378611480627,3
2020-01-01 00:48:48+00:00,100.30014801631458,2
2020-01-01 00:48:51+00:00,100.32345727940208,9
2020-01-01 00:48:53+00:00,100.30093105769596,7
2020-01-01 00:48:54+00:00,100.251765521691,4
2020-01-01 00:48:57+00:00,100.24676014944887,5
2020-01-01 00:48:58+00:00,100.28307068657975,8
2020-01-01 00:49:00+00:00,100.31976858540732,5
2020-01-01 00:49:02+00:00,100.23479393355571,4
2020-01-01 00:49:05+00:00,100.2615439043545,8
2020-01-01 00:49:07+00:00,100.28068835162578,9
2020-01-01 00:49:09+00:00,100.28625754059615,6
2020-01-01 00:49:11+00:00,100.26986035472947,8
2020-01-01 00:49:12+00:00,100.30555984739742,5
2020-01-01 00:49:14+00:00,100.30230576445875,3
2020-01-01 00:49:17+00:00,100.31921954926423,2
2020-01-01 00:49:18+00:00,100.31915824091458,1
2020-01-01 00:49:21+00:00,100.2840104884133,5
2020-01-01 00:49:22+00:00,100.27381089305415,6
2020-01-01 00:49:25+00:00,100.29232465526142,9
2020-01-01 00:49:27+00:00,100.32969542848208,4
2020-01-01 00:49:29+00:00,100.27520721308302,3
2020-01-01 00:49:31+00:00,100.3026796001751,3
2020-01-01 00:49:33+00:00,100.30486656903553,9
2020-01-01 00:49:34+00:00,100.33220610502613,7
2020-01-01 00:49:36+00:00,100.30490523087055,1
2020-01-01 00:49:39+00:00,100.3382852315167,4
2020-01-01 00:49:40+00:00,100.2694982059499,3
2020-01-01 00:49:42+00:00,100.27068453130339,3
2020-01-01 00:49:45+00:00,100.29399889695917,2
2020-01-01 00:49:47+00:00,100.23655514857163,8
2020-01-01 00:49:48+00:00,100.27455489676184,8
2020-01-01 00:49:50+00:00,100.2403281516786,8
2020-01-01 00:49:52+00:00,100.27169040523204,8
2020-01-01 00:49:55+00:00,100.25492700786036,8
2020-01-01 00:49:57+00:00,100.25477494801501,3
2020-01-01 00:49:58+00:00,100.24236673818159,3
2020-01-01 00:50:00+00:00,100.25716742476813,1
2020-01-01 00:50:02+00:00,100.29322199801184,9
2020-01-01 00:50:05+00:00,100.26521107732839,8
2020-01-01 00:50:07+00:00,100.31679472493651,5
2020-01-01 00:50:08+00:00,100.33523906185471,2
2020-01-01 00:50:11+00:00,100.30080856775523,3
2020-01-01 00:50:12+00:00,100.39439772571171,6
2020-01-01 00:50:14+00:00,100.3639026115021,2
2020-01-01 00:50:16+00:00,100.3665556428046,1
2020-01-01 00:50:18+00:00,100.39858217359333,8
2020-01-01 00:50:20+00:00,100.37978168716704,7
2020-01-01 00:50:22+00:00,100.42106054150926,7
2020-01-01 00:50:25+00:00,100.4200216781766,9
2020-01-01 00:50:26+00:00,100.38454744769314,9
2020-01-01 00:50:29+00:00,100.31387093365126,3
2020-01-01 00:50:30+00:00,100.3614850468884,1
2020-01-01 00:50:33+00:00,100.36841315920014,9
2020-01-01 00:50:34+00:00,100.35145722922104,1
2020-01-01 00:50:37+00:00,100.37139526835534,5
2020-01-01 00:50:38+00:00,100.3489450996721,9
2020-01-01 00:50:40+00:00,100.3383804087394,7
2020-01-01 00:50:42+00:00,100.38270789405516,3
2020-01-01 00:50:44+00:00,100.38720291096094,5
