ts,mid,bid_size,ask_size
2020-01-01 00:31:24+00:00,100.04024253206815,174.0,318.0
2020-01-01 00:31:26+00:00,100.01964985043222,67.0,208.0
2020-01-01 00:31:28+00:00,100.02078848097004,84.0,180.0
2020-01-01 00:31:30+00:00,100.04137279013815,266.0,156.0
2020-01-01 00:31:32+00:00,100.05787073776636,129.0,357.0
2020-01-01 00:31:34+00:00,100.05324337669934,242.0,240.0
2020-01-01 00:31:36+00:00,100.07770359626758,318.0,327.0
2020-01-01 00:31:38+00:00,100.04532747800222,241.0,236.0
2020-01-01 00:31:40+00:00,100.06579385530142,373.0,175.0
2020-01-01 00:31:42+00:00,100.05946076890528,265.0,378.0
2020-01-01 00:31:44+00:00,100.06722830145658,156.0,76.0
2020-01-01 00:31:46+00:00,100.08393028039085,51.0,202.0
2020-01-01 00:31:48+00:00,100.05480523176135,101.0,381.0
2020-01-01 00:31:50+00:00,100.07448995974333,83.0,236.0
2020-01-01 00:31:52+00:00,100.07503392379778,228.0,169.0
2020-01-01 00:31:54+00:00,100.10046440600166,242.0,312.0
2020-01-01 00:31:56+00:00,100.10245874557512,179.0,188.0
2020-01-01 00:31:58+00:00,100.11074165465963,366.0,285.0
2020-01-01 00:32:00+00:00,100.12810708782119,139.0,250.0
2020-01-01 00:32:02+00:00,100.12726821179305,189.0,370.0
2020-01-01 00:32:04+00:00,100.13808650789173,211.0,247.0
2020-01-01 00:32:06+00:00,100.13864299317305,170.0,140.0
2020-01-01 00:32:08+00:00,100.15241179687284,244.0,218.0
2020-01-01 00:32:10+00:00,100.15320686775196,216.0,132.0
2020-01-01 00:32:12+00:00,100.15798336418808,359.0,96.0
2020-01-01 00:32:14+00:00,100.15917830649742,117.0,176.0
2020-01-01 00:32:16+00:00,100.12900287990628,113.0,216.0
2020-01-01 00:32:18+00:00,100.13656284194028,351.0,194.0
2020-01-01 00:32:20+00:00,100.14566139151084,189.0,297.0
2020-01-01 00:32:22+00:00,100.1130413034349,381.0,271.0
2020-01-01 00:32:24+00:00,100.12154663472388,139.0,235.0
2020-01-01 00:32:26+00:00,100.11664303920631,252.0,277.0
2020-01-01 00:32:28+00:00,100.11239818572545,310.0,173.0
2020-01-01 00:32:30+00:00,100.10469353688534,332.0,343.0
2020-01-01 00:32:32+00:00,100.06974174559672,393.0,185.0
2020-01-01 00:32:34+00:00,100.06715337443282,102.0,185.0
2020-01-01 00:32:36+00:00,100.04757965501118,199.0,242.0
2020-01-01 00:32:38+00:00,100.0492253661834,60.0,210.0
2020-01-01 00:32:40+00:00,100.04628099983283,220.0,116.0
2020-01-01 00:32:42+00:00,100.06554843629618,66.0,329.0
2020-01-01 00:32:44+00:00,100.05819124009055,346.0,359.0
2020-01-01 00:32:46+00:00,100.07760399587457,184.0,314.0
2020-01-01 00:32:48+00:00,100.09156824519012,142.0,257.0
2020-01-01 00:32:50+00:00,100.07278219999029,338.0,106.0
2020-01-01 00:32:52+00:00,100.09248762500211,249.0,257.0
2020-01-01 00:32:54+00:00,100.06050026409012,281.0,275.0
2020-01-01 00:32:56+00:00,100.06546341924637,198.0,344.0
2020-01-01 00:32:58+00:00,100.0680632446086,352.0,130.0
2020-01-01 00:33:00+00:00,100.06488613542273,264.0,55.0
2020-01-01 00:33:02+00:00,100.07051093231883,265.0,134.0
2020-01-01 00:33:04+00:00,100.07096436204345,71.0,68.0
2020-01-01 00:33:06+00:00,100.09052685661092,335.0,207.0
2020-01-01 00:33:08+00:00,100.09412791618108,129.0,156.0
2020-01-01 00:33:10+00:00,100.0832693481397,182.0,266.0
2020-01-01 00:33:12+00:00,100.08101748603387,231.0,64.0
2020-01-01 00:33:14+00:00,100.09257633804471,161.0,62.0
2020-01-01 00:33:16+00:00,100.10137257087511,173.0,261.0
2020-01-01 00:33:18+00:00,100.10477727512288,342.0,380.0
2020-01-01 00:33:20+00:00,100.1005952169006,131.0,333.0
2020-01-01 00:33:22+00:00,100.11039336122681,162.0,363.0
2020-01-01 00:33:24+00:00,100.09121352286745,315.0,350.0
2020-01-01 00:33:26+00:00,100.08050817909495,174.0,299.0
2020-01-01 00:33:28+00:00,100.08506940890578,269.0,50.0
2020-01-01 00:33:30+00:00,100.11024519494859,122.0,203.0
2020-01-01 00:33:32+00:00,100.09095488885454,110.0,391.0
2020-01-01 00:33:34+00:00,100.08521562529488,340.0,291.0
2020-01-01 00:33:36+00:00,100.09690925679033,73.0,350.0
2020-01-01 00:33:38+00:00,100.09447239493355,249.0,357.0
2020-01-01 00:33:40+00:00,100.0820907682857,116.0,69.0
2020-01-01 00:33:42+00:00,100.10699899350107,139.0,222.0
2020-01-01 00:33:44+00:00,100.10629950069948,261.0,374.0
2020-01-01 00:33:46+00:00,100.11032675835611,79.0,166.0
2020-01-01 00:33:48+00:00,100.10234030684553,378.0,317.0
2020-01-01 00:33:50+00:00,100.12098043902695,276.0,379.0
2020-01-01 00:33:52+00:00,100.08294892524653,227.0,148.0
2020-01-01 00:33:54+00:00,100.1018569317913,246.0,362.0
2020-01-01 00:33:56+00:00,100.08012736682942,194.0,249.0
2020-01-01 00:33:58+00:00,100.07001490949122,251.0,192.0
2020-01-01 00:34:00+00:00,100.08114783430446,192.0,313.0
2020-01-01 00:34:02+00:00,100.06678867546057,220.0,327.0
2020-01-01 00:34:04+00:00,100.09337870727269,164.0,171.0
2020-01-01 00:34:06+00:00,100.08530602726866,273.0,124.0
2020-01-01 00:34:08+00:00,100.10181613279484,113.0,112.0
2020-01-01 00:34:10+00:00,100.11067583803273,367.0,180.0
2020-01-01 00:34:12+00:00,100.10879742606323,57.0,149.0
2020-01-01 00:34:14+00:00,100.08219157129955,98.0,133.0
2020-01-01 00:34:16+00:00,100.09902299586847,148.0,324.0
2020-01-01 00:34:18+00:00,100.09934102387135,388.0,289.0
2020-01-01 00:34:20+00:00,100.09613662208588,102.0,376.0
2020-01-01 00:34:22+00:00,100.10163465131853,192.0,92.0
2020-01-01 00:34:24+00:00,100.11336332478312,263.0,77.0
2020-01-01 00:34:26+00:00,100.11643016345256,206.0,377.0
2020-01-01 00:34:28+00:00,100.08732593538154,262.0,53.0
2020-01-01 00:34:30+00:00,100.13294897008012,238.0,283.0
2020-01-01 00:34:32+00:00,100.08439983556971,162.0,366.0
2020-01-01 00:34:34+00:00,100.09956815556536,239.0,399.0
2020-01-01 00:34:36+00:00,100.08916467559209,94.0,370.0
2020-01-01 00:34:38+00:00,100.08199345677163,397.0,67.0
2020-01-01 00:34:40+00:00,100.09729548337003,81.0,192.0
2020-01-01 00:34:42+00:00,100.08821328349315,179.0,169.0
2020-01-01 00:34:44+00:00,100.11891435129616,58.0,380.0
2020-01-01 00:34:46+00:00,100.09189479504263,88.0,261.0
2020-01-01 00:34:48+00:00,100.0978101791728,155.0,334.0
2020-01-01 00:34:50+00:00,100.1054659264973,148.0,321.0
2020-01-01 00:34:52+00:00,100.09879175879686,278.0,341.0
2020-01-01 00:34:54+00:00,100.09323796763971,76.0,88.0
2020-01-01 00:34:56+00:00,100.09379787977879,170.0,245.0
2020-01-01 00:34:58+00:00,100.09335655976535,354.0,149.0
2020-01-01 00:35:00+00:00,100.09503724417327,342.0,188.0
2020-01-01 00:35:02+00:00,100.1193604457489,82.0,284.0
2020-01-01 00:35:04+00:00,100.10390102448812,346.0,250.0
2020-01-01 00:35:06+00:00,100.11353439606503,378.0,140.0
2020-01-01 00:35:08+00:00,100.11976413054647,231.0,314.0
2020-01-01 00:35:10+00:00,100.1020726609128,187.0,225.0
2020-01-01 00:35:12+00:00,100.09617651028594,386.0,258.0
2020-01-01 00:35:14+00:00,100.09346981880475,105.0,234.0
2020-01-01 00:35:16+00:00,100.08236170390664,91.0,313.0
2020-01-01 00:35:18+00:00,100.0877946089036,107.0,381.0
2020-01-01 00:35:20+00:00,100.09723722752753,262.0,292.0
2020-01-01 00:35:22+00:00,100.08501393979114,121.0,306.0
2020-01-01 00:35:24+00:00,100.07471829878347,347.0,186.0
2020-01-01 00:35:26+00:00,100.08020474412803,75.0,397.0
2020-01-01 00:35:28+00:00,100.04404571483927,192.0,106.0
2020-01-01 00:35:30+00:00,100.06304287979395,134.0,123.0
2020-01-01 00:35:32+00:00,100.0541943907691,170.0,337.0
2020-01-01 00:35:34+00:00,100.03655853776694,192.0,330.0
2020-01-01 00:35:36+00:00,100.03836392327314,169.0,237.0
2020-01-01 00:35:38+00:00,100.02232046453555,242.0,81.0
2020-01-01 00:35:40+00:00,100.05000162391846,291.0,366.0
2020-01-01 00:35:42+00:00,100.03345442299815,254.0,79.0
2020-01-01 00:35:44+00:00,100.06660361512388,237.0,165.0
2020-01-01 00:35:46+00:00,100.05704526530022,388.0,306.0
2020-01-01 00:35:48+00:00,100.0401594471037,100.0,206.0
2020-01-01 00:35:50+00:00,100.04457257815434,51.0,151.0
2020-01-01 00:35:52+00:00,100.06534265540778,225.0,70.0
2020-01-01 00:35:54+00:00,100.08476118545728,362.0,273.0
2020-01-01 00:35:56+00:00,100.09456495550657,258.0,290.0
2020-01-01 00:35:58+00:00,100.08326735218482,123.0,98.0
2020-01-01 00:36:00+00:00,100.11232520833694,124.0,188.0
2020-01-01 00:36:02+00:00,100.09480437433456,185.0,370.0
2020-01-01 00:36:04+00:00,100.10259080599216,53.0,381.0
2020-01-01 00:36:06+00:00,100.10610947282433,51.0,191.0
2020-01-01 00:36:08+00:00,100.10310109127232,193.0,89.0
2020-01-01 00:36:10+00:00,100.09976017029652,381.0,130.0
2020-01-01 00:36:12+00:00,100.09867418448594,150.0,277.0
2020-01-01 00:36:14+00:00,100.11801663094573,112.0,141.0
2020-01-01 00:36:16+00:00,100.12196983458497,256.0,268.0
2020-01-01 00:36:18+00:00,100.12561172789651,279.0,81.0
2020-01-01 00:36:20+00:00,100.15102934443631,320.0,172.0
2020-01-01 00:36:22+00:00,100.1494053943061,246.0,144.0
2020-01-01 00:36:24+00:00,100.1572044954621,318.0,123.0
2020-01-01 00:36:26+00:00,100.17749685467835,399.0,249.0
2020-01-01 00:36:28+00:00,100.17445179484015,88.0,366.0
2020-01-01 00:36:30+00:00,100.13705342968282,363.0,322.0
2020-01-01 00:36:32+00:00,100.14256939707982,64.0,110.0
2020-01-01 00:36:34+00:00,100.12222268335492,224.0,378.0
2020-01-01 00:36:36+00:00,100.12984090595185,162.0,223.0
2020-01-01 00:36:38+00:00,100.12909701507446,368.0,399.0
2020-01-01 00:36:40+00:00,100.11831587159888,373.0,99.0
2020-01-01 00:36:42+00:00,100.13291374411273,194.0,314.0
2020-01-01 00:36:44+00:00,100.1076396847226,73.0,383.0
2020-01-01 00:36:46+00:00,100.11781645226573,171.0,276.0
2020-01-01 00:36:48+00:00,100.13322964638097,233.0,232.0
2020-01-01 00:36:50+00:00,100.15916867701472,160.0,333.0
2020-01-01 00:36:52+00:00,100.15422829814706,384.0,263.0
2020-01-01 00:36:54+00:00,100.17062348879116,119.0,286.0
2020-01-01 00:36:56+00:00,100.15784270268993,346.0,222.0
2020-01-01 00:36:58+00:00,100.17239258361202,149.0,155.0
2020-01-01 00:37:00+00:00,100.15793780195466,267.0,206.0
2020-01-01 00:37:02+00:00,100.16487825542411,294.0,333.0
2020-01-01 00:37:04+00:00,100.175460738895,339.0,165.0
2020-01-01 00:37:06+00:00,100.1766600243847,367.0,246.0
2020-01-01 00:37:08+00:00,100.18962317350382,202.0,327.0
2020-01-01 00:37:10+00:00,100.17036997103304,218.0,81.0
2020-01-01 00:37:12+00:00,100.18212399448807,399.0,177.0
2020-01-01 00:37:14+00:00,100.17288530497962,229.0,215.0
2020-01-01 00:37:16+00:00,100.19608548839709,197.0,298.0
2020-01-01 00:37:18+00:00,100.18506349552553,109.0,163.0
2020-01-01 00:37:20+00:00,100.18171343995351,164.0,110.0
2020-01-01 00:37:22+00:00,100.19605028789938,205.0,237.0
2020-01-01 00:37:24+00:00,100.1862005291355,75.0,276.0
2020-01-01 00:37:26+00:00,100.1767889073222,148.0,301.0
2020-01-01 00:37:28+00:00,100.15846113323929,281.0,196.0
2020-01-01 00:37:30+00:00,100.17188594785223,326.0,76.0
2020-01-01 00:37:32+00:00,100.15949443777363,299.0,332.0
2020-01-01 00:37:34+00:00,100.14394727716409,361.0,164.0
2020-01-01 00:37:36+00:00,100.14749618223799,325.0,254.0
2020-01-01 00:37:38+00:00,100.17444026324051,299.0,91.0
2020-01-01 00:37:40+00:00,100.1841506997509,85.0,363.0
2020-01-01 00:37:42+00:00,100.19489443959027,321.0,168.0
2020-01-01 00:37:44+00:00,100.20564335879708,378.0,56.0
2020-01-01 00:37:46+00:00,100.20302430802248,317.0,176.0
2020-01-01 00:37:48+00:00,100.20266406437278,101.0,67.0
2020-01-01 00:37:50+00:00,100.2085423927919,323.0,245.0
2020-01-01 00:37:52+00:00,100.2119611246136,369.0,268.0
2020-01-01 00:37:54+00:00,100.20727508564956,196.0,293.0
2020-01-01 00:37:56+00:00,100.1797176147083,235.0,190.0
2020-01-01 00:37:58+00:00,100.19576611900506,70.0,184.0
2020-01-01 00:38:00+00:00,100.17771880411514,294.0,121.0
2020-01-01 00:38:02+00:00,100.20398939114537,230.0,135.0
2020-01-01 00:38:04+00:00,100.18692220333277,335.0,121.0
2020-01-01 00:38:06+00:00,100.18003409726195,283.0,177.0
2020-01-01 00:38:08+00:00,100.18770078501399,302.0,384.0
2020-01-01 00:38:10+00:00,100.18175548154169,208.0,122.0
2020-01-01 00:38:12+00:00,100.18404337487162,388.0,342.0
2020-01-01 00:38:14+00:00,100.19128195072426,213.0,302.0
2020-01-01 00:38:16+00:00,100.17939968744169,153.0,385.0
2020-01-01 00:38:18+00:00,100.17800969641058,205.0,184.0
2020-01-01 00:38:20+00:00,100.18939442223181,224.0,214.0
2020-01-01 00:38:22+00:00,100.19349258823789,75.0,160.0
2020-01-01 00:38:24+00:00,100.17391895033505,376.0,263.0
2020-01-01 00:38:26+00:00,100.19577295401292,391.0,186.0
2020-01-01 00:38:28+00:00,100.20239989927087,54.0,261.0
2020-01-01 00:38:30+00:00,100.18237539857006,313.0,183.0
2020-01-01 00:38:32+00:00,100.21871420346872,57.0,64.0
2020-01-01 00:38:34+00:00,100.21459307515796,344.0,86.0
2020-01-01 00:38:36+00:00,100.21423173614225,71.0,230.0
2020-01-01 00:38:38+00:00,100.19965976291282,286.0,338.0
2020-01-01 00:38:40+00:00,100.1910096363928,218.0,263.0
2020-01-01 00:38:42+00:00,100.21160935110116,261.0,310.0
2020-01-01 00:38:44+00:00,100.22839757626232,303.0,329.0
2020-01-01 00:38:46+00:00,100.21577143815705,95.0,193.0
2020-01-01 00:38:48+00:00,100.24029792627823,330.0,355.0
2020-01-01 00:38:50+00:00,100.24840258932755,183.0,183.0
2020-01-01 00:38:52+00:00,100.25001804760109,151.0,82.0
2020-01-01 00:38:54+00:00,100.27462248384116,130.0,176.0
2020-01-01 00:38:56+00:00,100.25528439531699,152.0,116.0
2020-01-01 00:38:58+00:00,100.2689673051864,243.0,162.0
2020-01-01 00:39:00+00:00,100.25645576713347,168.0,165.0
2020-01-01 00:39:02+00:00,100.26556295559458,107.0,305.0
2020-01-01 00:39:04+00:00,100.26280535124566,222.0,192.0
2020-01-01 00:39:06+00:00,100.2926650003611,110.0,190.0
2020-01-01 00:39:08+00:00,100.2441541639054,324.0,154.0
2020-01-01 00:39:10+00:00,100.27439058257418,74.0,217.0
2020-01-01 00:39:12+00:00,100.27052714863035,270.0,198.0
2020-01-01 00:39:14+00:00,100.28035371645636,51.0,347.0
2020-01-01 00:39:16+00:00,100.24239656449703,298.0,379.0
2020-01-01 00:39:18+00:00,100.27774960261179,81.0,186.0
2020-01-01 00:39:20+00:00,100.28278457655682,175.0,128.0
2020-01-01 00:39:22+00:00,100.28904260586668,167.0,60.0
2020-01-01 00:39:24+00:00,100.27367239092963,51.0,215.0
2020-01-01 00:39:26+00:00,100.26921096997995,163.0,152.0
2020-01-01 00:39:28+00:00,100.28462407553201,217.0,162.0
2020-01-01 00:39:30+00:00,100.28337893215793,366.0,275.0
2020-01-01 00:39:32+00:00,100.2875538434124,155.0,184.0
2020-01-01 00:39:34+00:00,100.27159729203045,130.0,137.0
2020-01-01 00:39:36+00:00,100.27386355565267,326.0,326.0
2020-01-01 00:39:38+00:00,100.28301446382721,335.0,249.0
2020-01-01 00:39:40+00:00,100.29744668452042,331.0,236.0
2020-01-01 00:39:42+00:00,100.31126103678595,338.0,229.0
2020-01-01 00:39:44+00:00,100.30187033783187,171.0,301.0
2020-01-01 00:39:46+00:00,100.28967013960734,299.0,133.0
2020-01-01 00:39:48+00:00,100.30570177424447,79.0,269.0
2020-01-01 00:39:50+00:00,100.29541902286917,140.0,240.0
2020-01-01 00:39:52+00:00,100.2852204039187,261.0,394.0
2020-01-01 00:39:54+00:00,100.29222149681563,343.0,353.0
2020-01-01 00:39:56+00:00,100.27427959319544,306.0,191.0
2020-01-01 00:39:58+00:00,100.2770289689213,201.0,146.0
2020-01-01 00:40:00+00:00,100.26756397540198,377.0,271.0
2020-01-01 00:40:02+00:00,100.26807640428925,106.0,109.0
2020-01-01 00:40:04+00:00,100.26032991041475,104.0,317.0
2020-01-01 00:40:06+00:00,100.25744815549206,395.0,345.0
2020-01-01 00:40:08+00:00,100.27143518096469,237.0,115.0
2020-01-01 00:40:10+00:00,100.24471539005495,68.0,140.0
2020-01-01 00:40:12+00:00,100.22879079424543,72.0,307.0
2020-01-01 00:40:14+00:00,100.25718495407897,346.0,321.0
2020-01-01 00:40:16+00:00,100.26342167411543,340.0,150.0
2020-01-01 00:40:18+00:00,100.27693086902956,220.0,127.0
2020-01-01 00:40:20+00:00,100.25511369860621,385.0,146.0
2020-01-01 00:40:22+00:00,100.25280265291833,257.0,383.0
2020-01-01 00:40:24+00:00,100.22826653030154,153.0,179.0
2020-01-01 00:40:26+00:00,100.21700031729397,207.0,74.0
2020-01-01 00:40:28+00:00,100.24041470490778,387.0,306.0
2020-01-01 00:40:30+00:00,100.24454380101831,389.0,188.0
2020-01-01 00:40:32+00:00,100.23869072170551,174.0,361.0
2020-01-01 00:40:34+00:00,100.21246683745343,115.0,265.0
2020-01-01 00:40:36+00:00,100.23073808282618,80.0,206.0
2020-01-01 00:40:38+00:00,100.23579122559582,220.0,390.0
2020-01-01 00:40:40+00:00,100.24082406526358,216.0,190.0
2020-01-01 00:40:42+00:00,100.25543576460332,255.0,317.0
2020-01-01 00:40:44+00:00,100.23487055638792,283.0,384.0
2020-01-01 00:40:46+00:00,100.22348074515628,182.0,116.0
2020-01-01 00:40:48+00:00,100.23247964916743,351.0,387.0
2020-01-01 00:40:50+00:00,100.21182572174827,303.0,121.0
2020-01-01 00:40:52+00:00,100.23086510272927,278.0,241.0
2020-01-01 00:40:54+00:00,100.2417486348504,165.0,76.0
2020-01-01 00:40:56+00:00,100.23762932178084,271.0,150.0
2020-01-01 00:40:58+00:00,100.22962117770672,71.0,138.0
2020-01-01 00:41:00+00:00,100.21293733396361,383.0,119.0
2020-01-01 00:41:02+00:00,100.25249646899084,213.0,154.0
2020-01-01 00:41:04+00:00,100.25262678704036,194.0,82.0
2020-01-01 00:41:06+00:00,100.24009876372652,390.0,75.0
2020-01-01 00:41:08+00:00,100.27250485697212,296.0,259.0
2020-01-01 00:41:10+00:00,100.24813318288777,290.0,237.0
2020-01-01 00:41:12+00:00,100.26348367095422,181.0,370.0
2020-01-01 00:41:14+00:00,100.2510963371379,200.0,211.0
2020-01-01 00:41:16+00:00,100.24041446896501,129.0,175.0
2020-01-01 00:41:18+00:00,100.24336511135203,259.0,258.0
2020-01-01 00:41:20+00:00,100.27431242671334,381.0,150.0
2020-01-01 00:41:22+00:00,100.28872434716877,188.0,176.0
2020-01-01 00:41:24+00:00,100.2691075885434,271.0,59.0
2020-01-01 00:41:26+00:00,100.25900669819256,220.0,92.0
2020-01-01 00:41:28+00:00,100.26879868629165,360.0,307.0
2020-01-01 00:41:30+00:00,100.27108545388647,385.0,114.0
2020-01-01 00:41:32+00:00,100.28367757122857,263.0,136.0
2020-01-01 00:41:34+00:00,100.27563680917018,96.0,285.0
2020-01-01 00:41:36+00:00,100.24286662475558,105.0,342.0
2020-01-01 00:41:38+00:00,100.22983893802225,118.0,323.0
2020-01-01 00:41:40+00:00,100.22799477222226,268.0,306.0
2020-01-01 00:41:42+00:00,100.21960336157102,395.0,172.0
2020-01-01 00:41:44+00:00,100.22391016532549,100.0,375.0
2020-01-01 00:41:46+00:00,100.21046461630037,238.0,228.0
2020-01-01 00:41:48+00:00,100.23728326315582,60.0,225.0
2020-01-01 00:41:50+00:00,100.21842490421867,84.0,280.0
2020-01-01 00:41:52+00:00,100.21678299611507,389.0,347.0
2020-01-01 00:41:54+00:00,100.23069661067375,222.0,308.0
2020-01-01 00:41:56+00:00,100.21845470727052,75.0,218.0
2020-01-01 00:41:58+00:00,100.22112103506988,391.0,78.0
2020-01-01 00:42:00+00:00,100.22823195616891,364.0,334.0
2020-01-01 00:42:02+00:00,100.23171378262103,346.0,232.0
2020-01-01 00:42:04+00:00,100.22112298044925,291.0,384.0
2020-01-01 00:42:06+00:00,100.20780239718422,257.0,155.0
2020-01-01 00:42:08+00:00,100.23679403352209,342.0,96.0
2020-01-01 00:42:10+00:00,100.24059647423722,371.0,54.0
2020-01-01 00:42:12+00:00,100.24096384883278,358.0,250.0
2020-01-01 00:42:14+00:00,100.24491847845856,324.0,308.0
2020-01-01 00:42:16+00:00,100.23514080693057,97.0,224.0
2020-01-01 00:42:18+00:00,100.21912349304749,276.0,279.0
2020-01-01 00:42:20+00:00,100.2177217179916,217.0,192.0
2020-01-01 00:42:22+00:00,100.25283474870781,192.0,94.0
2020-01-01 00:42:24+00:00,100.24520493075177,295.0,93.0
2020-01-01 00:42:26+00:00,100.24806746365505,193.0,367.0
2020-01-01 00:42:28+00:00,100.21859510494119,214.0,213.0
2020-01-01 00:42:30+00:00,100.23287748278513,71.0,226.0
2020-01-01 00:42:32+00:00,100.22479515136187,82.0,73.0
2020-01-01 00:42:34+00:00,100.23083828758276,327.0,147.0
2020-01-01 00:42:36+00:00,100.22871539577412,61.0,82.0
2020-01-01 00:42:38+00:00,100.22661432988284,115.0,159.0
2020-01-01 00:42:40+00:00,100.20570952978915,340.0,368.0
2020-01-01 00:42:42+00:00,100.20335655333248,202.0,79.0
2020-01-01 00:42:44+00:00,100.20157343941685,175.0,282.0
2020-01-01 00:42:46+00:00,100.18825441835757,365.0,355.0
2020-01-01 00:42:48+00:00,100.21593276533686,132.0,123.0
2020-01-01 00:42:50+00:00,100.19478268304562,186.0,171.0
2020-01-01 00:42:52+00:00,100.18971670284125,293.0,360.0
2020-01-01 00:42:54+00:00,100.17971208745158,90.0,379.0
2020-01-01 00:42:56+00:00,100.17845051175401,157.0,116.0
2020-01-01 00:42:58+00:00,100.20682724948952,346.0,280.0
2020-01-01 00:43:00+00:00,100.21875762254064,121.0,140.0
2020-01-01 00:43:02+00:00,100.17897876038582,181.0,102.0
2020-01-01 00:43:04+00:00,100.20642273608867,169.0,373.0
2020-01-01 00:43:06+00:00,100.20287012671328,330.0,81.0
2020-01-01 00:43:08+00:00,100.22714040347428,365.0,53.0
2020-01-01 00:43:10+00:00,100.22584189720584,365.0,185.0
2020-01-01 00:43:12+00:00,100.22746241347676,338.0,185.0
2020-01-01 00:43:14+00:00,100.21366228588766,82.0,396.0
2020-01-01 00:43:16+00:00,100.20764220663926,96.0,235.0
2020-01-01 00:43:18+00:00,100.20377236641694,276.0,125.0
2020-01-01 00:43:20+00:00,100.2444574778901,91.0,197.0
2020-01-01 00:43:22+00:00,100.23478273274685,251.0,285.0
2020-01-01 00:43:24+00:00,100.22169549827086,375.0,340.0
2020-01-01 00:43:26+00:00,100.24331511213438,303.0,251.0
2020-01-01 00:43:28+00:00,100.23379643730416,348.0,304.0
2020-01-01 00:43:30+00:00,100.23020599797134,200.0,114.0
2020-01-01 00:43:32+00:00,100.23125500448792,271.0,318.0
2020-01-01 00:43:34+00:00,100.21868831818759,355.0,331.0
2020-01-01 00:43:36+00:00,100.23286942480179,220.0,274.0
2020-01-01 00:43:38+00:00,100.21988922855296,146.0,180.0
2020-01-01 00:43:40+00:00,100.23601968299921,249.0,229.0
2020-01-01 00:43:42+00:00,100.26908575449728,98.0,368.0
2020-01-01 00:43:44+00:00,100.24354801428055,56.0,158.0
2020-01-01 00:43:46+00:00,100.26487883411606,382.0,136.0
2020-01-01 00:43:48+00:00,100.26656993228053,228.0,222.0
2020-01-01 00:43:50+00:00,100.28278547587436,314.0,79.0
2020-01-01 00:43:52+00:00,100.2704102128672,381.0,316.0
2020-01-01 00:43:54+00:00,100.27674403287176,87.0,85.0
2020-01-01 00:43:56+00:00,100.27539749525141,362.0,164.0
2020-01-01 00:43:58+00:00,100.28734649382028,240.0,65.0
2020-01-01 00:44:00+00:00,100.25781839433971,346.0,205.0
2020-01-01 00:44:02+00:00,100.26104143666043,187.0,181.0
2020-01-01 00:44:04+00:00,100.25631491835703,168.0,149.0
2020-01-01 00:44:06+00:00,100.25012586904377,113.0,66.0
2020-01-01 00:44:08+00:00,100.26108661885564,72.0,199.0
2020-01-01 00:44:10+00:00,100.23294582124208,269.0,135.0
2020-01-01 00:44:12+00:00,100.22782289354745,177.0,55.0
2020-01-01 00:44:14+00:00,100.23858810552208,142.0,246.0
2020-01-01 00:44:16+00:00,100.217716208272,177.0,367.0
2020-01-01 00:44:18+00:00,100.22617255323209,294.0,114.0
2020-01-01 00:44:20+00:00,100.25991968694963,391.0,243.0
2020-01-01 00:44:22+00:00,100.24054962431383,204.0,114.0
2020-01-01 00:44:24+00:00,100.2330112246999,195.0,211.0
2020-01-01 00:44:26+00:00,100.21655305065835,296.0,321.0
2020-01-01 00:44:28+00:00,100.21871279755274,144.0,151.0
2020-01-01 00:44:30+00:00,100.22827815102735,74.0,222.0
2020-01-01 00:44:32+00:00,100.22974072540848,283.0,114.0
2020-01-01 00:44:34+00:00,100.24208980600838,277.0,222.0
2020-01-01 00:44:36+00:00,100.23193608021495,321.0,181.0
2020-01-01 00:44:38+00:00,100.22574344036528,341.0,165.0
2020-01-01 00:44:40+00:00,100.23325881102474,375.0,56.0
2020-01-01 00:44:42+00:00,100.2349024981277,363.0,56.0
2020-01-01 00:44:44+00:00,100.23034228932207,124.0,191.0
2020-01-01 00:44:46+00:00,100.20824117693441,322.0,119.0
2020-01-01 00:44:48+00:00,100.20975302405483,176.0,118.0
2020-01-01 00:44:50+00:00,100.20856570583867,304.0,254.0
2020-01-01 00:44:52+00:00,100.21186664924703,150.0,91.0
2020-01-01 00:44:54+00:00,100.21583372127047,93.0,272.0
2020-01-01 00:44:56+00:00,100.22233315904907,240.0,136.0
2020-01-01 00:44:58+00:00,100.22869139147535,71.0,233.0
2020-01-01 00:45:00+00:00,100.23533769307372,58.0,183.0
2020-01-01 00:45:02+00:00,100.25638377669257,307.0,119.0
2020-01-01 00:45:04+00:00,100.2452270128253,187.0,277.0
2020-01-01 00:45:06+00:00,100.2063697019281,130.0,262.0
2020-01-01 00:45:08+00:00,100.20550276574797,141.0,134.0
2020-01-01 00:45:10+00:00,100.22667500292513,70.0,237.0
2020-01-01 00:45:12+00:00,100.19520694364341,185.0,245.0
2020-01-01 00:45:14+00:00,100.20491617532807,283.0,140.0
2020-01-01 00:45:16+00:00,100.21821131936876,339.0,242.0
2020-01-01 00:45:18+00:00,100.21286692396485,99.0,205.0
2020-01-01 00:45:20+00:00,100.17600002021521,384.0,60.0
2020-01-01 00:45:22+00:00,100.18691114014764,53.0,262.0
2020-01-01 00:45:24+00:00,100.18831928220483,254.0,243.0
2020-01-01 00:45:26+00:00,100.20956062588498,370.0,177.0
2020-01-01 00:45:28+00:00,100.22080233178261,321.0,394.0
